,Buechberg,Crêtelongue,Davos,Ermensee,Gossau,Hasle,Kestenholz,Lamone,Maienfeld,Marthalen,Massongex,Niederbipp,Oberglatt,Oberwichtrach,Poschiavo,Samedan B,Schaffhausen,Sennwald,Soral,Trub,Utzenstorf,Visp,Volketswil,Vétroz,Wila,Wilchingen,Worben,Zürich
1993-12-07,2.6387887,3.7390862,-3.5646577,2.9284267,2.6986804,2.2907736,2.5397573,4.2138643,2.2592025,2.8625362,4.344789,2.6300838,2.8338666,3.4036233,0.84715897,-3.3007863,2.6987796,2.8733628,4.133546,0.81766546,2.2310927,0.20096855,2.678568,2.138072,2.565398,2.0741045,3.3709934,3.2661064
1993-12-08,6.05561,4.4357896,-3.2203164,6.1969934,5.174707,5.4783335,5.746925,4.3221974,2.826726,6.4035664,5.6310205,5.829153,6.441408,6.775894,2.0797775,-1.2743324,6.195982,4.37226,6.3075733,3.7911274,5.0414124,1.2650329,5.969037,3.535722,5.4646573,5.370522,6.181178,6.682873
1993-12-09,8.615009,8.075762,-1.140085,9.36755,8.936218,8.361934,8.27008,4.074859,8.018404,8.948337,9.173778,8.401443,9.186038,9.65378,2.2253613,-2.0892637,8.476922,9.651865,9.813014,6.4810896,8.309457,4.9912763,9.171995,8.26548,8.840928,8.018854,8.743097,9.973637
1993-12-10,7.6493063,5.023304,-3.207033,8.250202,7.4213166,7.2099423,7.925328,2.9589827,5.2643905,8.052362,7.1379085,7.9577527,8.973388,7.610601,0.65046966,-5.8639574,7.5690703,6.924482,9.321088,5.6066566,8.001394,2.6644723,8.558342,5.031687,8.129955,6.346721,8.71575,9.095032
1993-12-11,3.1803422,4.274244,-6.1402583,3.4392927,1.7334547,1.967451,3.4156795,5.2212205,3.628335,3.3735926,5.2903237,3.5308022,3.4528964,3.6692164,1.7916632,-3.6927927,3.270706,3.8942008,5.3014174,-0.21561345,2.2249417,0.92391247,2.787651,3.320826,2.453173,1.973014,4.064322,3.6403577
1993-12-12,1.7720102,2.7732418,-9.077171,2.7097042,0.8809397,2.0774999,3.0269501,3.0632598,2.1694167,2.3183732,3.3659883,3.1723607,2.9705749,2.753365,-0.38797274,-8.456733,1.8160977,2.5447125,3.78985,-0.3635059,3.0942674,-0.5293016,2.458362,1.3705119,1.474066,0.7591723,4.1068907,3.5900943
1993-12-13,7.54319,3.0592203,-4.2142143,5.7593594,5.8833942,5.810164,7.0622888,2.360126,4.506613,7.97551,4.306868,7.128911,8.137824,6.062581,-1.9613395,-6.074486,7.4300156,5.631996,6.932049,3.0215087,7.480695,0.20790908,7.097003,2.6147878,6.602279,7.8672147,7.405458,8.091261
1993-12-14,4.7147927,3.0980897,-3.7167556,3.8417072,3.1477163,2.6481202,4.166707,3.1644578,4.3501716,5.069516,4.353193,4.28566,4.9700174,3.5632188,0.7021051,-1.4759715,4.8299136,5.298725,5.124097,0.08625669,3.7064044,0.6428208,4.3888245,2.122907,3.86526,3.9560702,4.7588277,5.2001476
1993-12-15,3.7162697,2.5666096,-5.8461475,3.2791593,2.9636457,3.0639796,3.7460854,2.5673678,4.74164,3.9074037,4.5043435,3.8836224,3.6415424,3.6449487,1.0656862,-3.960315,3.655667,4.358202,4.958672,0.4030477,4.000238,-0.8477611,3.4453397,0.9770137,3.3196056,3.491426,4.786416,4.2252564
1993-12-16,3.6676767,3.178931,-6.2607894,3.1819406,1.9070021,1.6889247,2.57995,4.348531,2.3803816,4.0589566,5.6056833,2.728539,3.7648125,2.6027386,-0.2179898,-4.6688724,3.6835117,3.7566519,5.2275844,-0.39828923,2.013851,0.38249174,3.2039826,2.4304168,2.722917,3.472528,3.7985885,4.054876
1993-12-17,4.8922315,4.7453647,-4.944593,5.115187,3.5894902,3.9772456,4.401741,4.343842,1.8865887,5.2439117,5.2534466,4.531125,5.2639995,5.189114,0.75160134,-2.2573657,4.85722,3.952459,5.8039174,1.6802514,4.516438,2.8071485,4.8513546,3.817666,4.323065,4.235416,5.471073,5.8820076
1993-12-18,6.347175,2.7223084,-2.6725776,5.470017,5.2716403,3.9101148,4.728594,3.6323874,4.607704,6.58858,4.339187,4.805217,6.3455625,4.5219197,-1.5427212,-8.082418,6.3465114,5.5207796,4.0654063,1.5163379,4.9887576,-0.7439148,5.6418576,2.663826,5.8867326,5.905754,4.8670044,6.458842
1993-12-19,6.0030637,2.784611,-2.251084,5.3034506,5.7716,3.0808556,5.6683755,3.676424,5.6192327,5.9527035,4.6089034,5.6268916,6.3629804,2.873516,-1.6245414,-6.4440727,6.114073,6.5865407,5.2676086,2.55638,3.5295167,1.1958457,5.7573695,3.2037435,5.9934773,4.435149,5.8980284,5.9114738
1993-12-20,13.244696,7.789233,2.166629,13.520436,12.875967,12.700174,11.683636,5.5442514,9.77853,13.447769,9.331241,11.718833,13.4933605,12.925874,0.683982,2.060372,13.156257,11.734847,12.02688,11.165021,12.589295,5.8701205,13.511091,7.5259304,13.202113,12.845028,11.595869,13.949472
1993-12-21,7.280957,7.6271553,-2.0936582,7.6925836,7.4084225,5.8728113,7.3420916,7.1568885,7.5732684,7.584933,8.815064,7.4594088,7.962099,7.334789,3.5472772,0.43722975,7.298992,8.34541,8.101357,2.6325958,6.7187314,5.307142,7.607965,7.041196,7.358328,6.1486645,7.4546375,8.406316
1993-12-22,2.0693834,2.7100642,-8.840342,2.4587817,2.0885026,1.6785105,1.4448906,4.5819354,1.7544984,2.3079765,3.9742906,1.5583664,2.5269601,3.2422266,0.0023920336,-6.277103,2.0133252,3.1462338,2.5410836,0.12826099,1.6020511,0.5950216,2.2686791,1.8199278,2.1357105,1.0149816,2.0458503,3.138193
1993-12-23,3.6599455,3.6062136,-6.8873506,3.9907734,3.162726,3.0035655,3.632191,1.7547214,2.8562129,3.9765913,5.084621,3.7421825,4.1561913,4.17873,-3.5699346,-6.51735,3.7615266,4.1251655,4.785675,0.9889129,3.596557,-0.07272591,3.8486938,2.5641289,3.372942,2.4634354,4.151853,4.751109
1993-12-24,1.5670322,0.85443926,-7.8301945,1.2754779,1.0013614,0.567185,1.1988311,1.7784905,2.6954145,1.8562022,1.8173337,1.3353053,1.7486687,1.3458984,-1.4290693,-6.827077,1.5513805,3.5638385,2.167745,-2.0983558,1.6805893,-0.9405091,1.1997461,-0.51858854,1.1365243,1.0300955,1.6159171,2.0919635
1993-12-25,0.9103075,0.8297609,-10.095622,0.45641705,-0.80837816,-0.46213788,0.18782958,1.8229758,-0.3236331,1.1523635,1.1869466,0.31850672,0.84256524,0.44035646,-2.1945434,-10.312649,1.0052286,0.17014939,1.0520339,-2.8782299,0.39239463,-1.903585,0.26337287,-0.42572317,-0.038576756,0.2587295,0.7908758,1.1747272
1993-12-26,-1.5225003,-0.3644366,-12.360392,-2.816768,-3.9676597,-4.603378,-2.5842745,3.1515288,-2.1272562,-1.1501526,-0.3999939,-2.4275343,-1.553392,-2.7592654,-0.72696877,-12.928297,-1.4394755,-2.2694166,-1.2593751,-7.387351,-3.9744952,-4.3748055,-2.4488928,-2.9670885,-3.1102686,-1.910585,-1.4298774,-1.1239315
1993-12-27,-1.2338761,-2.2022982,-11.717805,-2.0108547,-2.8259006,-3.3259423,-2.185747,3.913966,-2.9792309,-1.0016851,-2.113257,-2.0778909,-1.3804874,-2.7414181,-0.6628956,-13.355231,-1.172836,-2.1548173,-2.5035813,-5.4557743,-2.5991414,-6.3009315,-1.8715639,-5.2651725,-2.2726328,-1.589812,-1.216887,-1.0294328
1993-12-28,-1.9069959,-3.8314438,-11.182964,-2.634325,-3.721654,-5.270227,-3.5666661,-1.0197842,-4.293264,-1.7349906,-1.4094291,-3.4020848,-2.2350693,-4.348504,-5.7484097,-17.09232,-1.5385543,-2.8091877,-1.577389,-6.195331,-4.388036,-6.7787166,-2.3771427,-4.3595405,-3.3337839,-2.2876906,-1.9257472,-2.650261
1993-12-29,1.1982747,-0.32933173,-6.189621,0.9412528,1.1983413,-0.0069358116,0.28793404,-0.5025173,0.89373875,1.3853707,2.1352205,0.28479835,1.6755607,0.004759839,-4.754608,-10.869902,1.2187384,2.0123901,1.8536602,-0.42100787,-0.093290344,-2.4079013,1.387139,-0.1672642,1.1315005,0.610523,1.1192583,1.661787
1993-12-30,5.5156627,2.575034,-3.4410822,4.7611995,5.2691007,3.5107236,4.9746284,0.37131035,4.4023895,5.8707285,4.680357,4.981327,6.9543695,3.814229,-2.6155574,-7.1949677,5.593645,5.3687487,5.9292107,2.2114263,4.5017433,-0.13249604,6.4986124,2.5331051,5.8438373,3.8336356,6.270963,6.860558
1993-12-31,7.932477,4.1390853,-1.7563889,6.629972,7.326622,5.8433356,7.065626,1.2441132,8.835718,8.298904,7.1829515,7.1264358,8.4383545,6.4010053,-1.7475297,-1.8465017,8.041842,10.173552,7.3871174,3.7913885,7.0912323,1.7776252,7.7211733,4.014087,7.207003,7.558396,7.669181,8.329693
1994-01-01,2.7790134,2.534898,-6.530236,2.2800894,0.9441245,1.1953402,2.1335926,4.3045516,2.9431028,2.967642,3.4044476,2.2860146,2.4588535,2.112033,1.2388929,-4.9613047,2.8970284,2.882918,2.7013578,-1.492095,2.3845644,0.28348675,1.9633087,1.0958958,1.7812581,1.9597346,2.4732344,3.0121763
1994-01-02,2.718548,0.21390346,-6.950386,2.6023674,1.5094483,1.4207937,2.2261558,1.3797159,0.7788753,3.0101335,2.1618931,2.2484887,3.0657842,2.218011,-2.6488495,-9.620121,2.747297,2.226244,2.511882,0.15984242,1.7144742,-2.1900866,2.6025484,-0.36115882,2.05253,2.2514238,3.10632,3.136383
1994-01-03,5.589778,3.3427756,-4.099057,5.5303707,5.1559105,3.6296346,5.0519166,1.647062,4.235762,5.8124228,5.5315795,5.083711,6.0726643,4.3769884,-1.5593699,-3.9626126,5.5477977,5.4490805,6.4309177,1.9926277,4.027083,0.95180845,5.4775176,3.5827148,5.3652077,5.279007,5.6027184,6.0224752
1994-01-04,5.328346,3.5904846,-3.7177799,4.769301,4.2256613,3.8771098,4.746313,1.8817446,5.0294204,5.5750003,5.809725,4.8482084,5.648688,5.1573005,-0.67762923,-3.0810099,5.3331404,5.9298754,7.4600573,1.2971128,4.7194805,1.1402525,5.092285,2.9353645,4.8833513,4.562336,6.255788,5.91737
1994-01-05,5.174811,4.290646,-5.0891676,5.059721,4.871112,4.511711,5.0519285,2.835048,6.8393674,5.543639,6.653399,5.1536684,5.773356,5.6297345,-1.4001606,-6.784766,5.0917306,8.045587,6.516556,2.213601,5.1073437,2.0925336,5.4613943,3.8734996,4.9826427,4.918593,6.074179,6.2275243
1994-01-06,4.6819634,4.271815,-0.48050848,5.8812284,7.088699,3.9426267,4.2511497,2.8461027,10.716054,4.6505547,9.858705,4.225866,4.7268357,4.178667,0.90309924,-1.0734055,4.7649565,9.189363,5.728777,2.51837,3.6186836,5.35813,5.178465,6.051927,5.921709,4.288988,4.911654,5.8369236
1994-01-07,4.563043,6.284857,0.35496336,5.256795,8.4739485,4.3195343,3.9566689,5.2261972,11.059401,4.472157,8.372159,3.978096,4.3262258,4.679805,1.7433962,0.40573925,4.642871,11.400627,4.595602,3.9054413,4.0090184,3.93435,5.7803626,6.326446,5.5642633,3.7372346,4.9506664,5.1608286
1994-01-08,3.7394893,4.1314793,-1.7300869,3.0615482,2.8236883,2.5961344,2.9063172,4.290097,4.3894763,3.9169002,4.0311127,3.0269496,3.4579687,3.1490958,1.4719402,-0.66084456,3.805933,4.890546,2.3126888,0.4634749,3.1881254,2.2336829,2.905576,2.7734983,2.9863722,3.0180213,3.6841934,3.624124
1994-01-09,3.5970054,3.3998315,-1.8495178,2.6390157,2.2617307,0.7957368,1.3563379,4.5354795,4.701624,3.6833127,2.5922267,1.4353105,3.366128,1.4898366,1.8566755,-1.9565403,3.7447686,5.02655,2.9614131,0.2834677,0.6216554,1.5775193,2.8556685,2.8792074,2.9592133,2.297332,1.752366,3.3829694
1994-01-10,2.3630073,5.3333006,-3.1218174,1.6763135,0.048806194,-0.4303488,0.8076343,5.3680353,8.280142,2.6221676,2.5660918,0.9056026,2.343124,0.18028882,1.2427772,-2.3966393,2.5095701,3.687932,2.057515,0.015352367,0.10205598,4.414188,1.5338902,5.416013,1.3523353,1.743735,0.6959415,2.2941878
1994-01-11,3.0606081,2.8256552,-3.870364,2.5732863,1.9874152,1.463353,2.5047069,4.8127418,2.5559201,3.3098252,2.5812566,2.6113815,3.150821,2.1233017,1.8149183,-2.341529,3.1191988,3.129053,1.9394449,-0.45581234,2.200235,0.025454378,2.678812,1.744977,2.4466379,2.5397449,2.9659052,3.3885446
1994-01-12,4.2879114,2.8337474,-2.235705,3.965908,3.9262109,3.0311956,3.8300092,3.8055596,5.4950256,4.5401287,4.2090163,3.8535385,4.8437953,3.1073778,0.190356,-8.680469,4.2474165,5.941953,2.7089949,2.0871415,3.300992,0.43443444,4.2599077,2.6463954,4.0353417,3.5765817,3.9986115,4.7541
1994-01-13,9.252061,4.783207,-0.6824206,8.493417,9.318048,8.900101,8.507158,3.697205,6.9506273,9.328595,7.2846813,8.574942,9.096996,9.330258,-0.62451774,-6.6458445,9.14209,7.950579,8.315226,7.7814164,8.127336,1.3707972,9.234134,4.658786,9.325519,9.022762,9.235735,9.58546
1994-01-14,5.101773,5.4382014,-2.5314353,4.729598,3.8250632,5.0948215,5.279184,3.3697839,3.5544493,5.3699164,6.278798,5.413818,5.146205,5.708481,1.1971912,-3.7209759,5.2102103,4.723857,6.847392,2.9851966,5.693564,2.4394562,4.498747,4.739151,4.1591067,4.3533893,6.28876,5.3501806
1994-01-15,3.6189284,3.7581239,-6.8320217,3.2389336,2.2724712,2.314116,3.1448102,2.9805481,4.1593304,3.8676085,3.958218,3.24888,3.6278186,2.9541066,-0.040438484,-10.48782,3.643398,3.5975635,3.6800597,-0.0073823985,3.387316,1.1238854,3.0332828,3.042027,2.7456827,3.297662,3.972072,3.6526308
1994-01-16,0.5716119,1.567936,-9.153616,0.62695646,-0.49280432,0.31830946,0.5749181,2.6280706,1.2757062,0.8423445,2.2152932,0.653238,0.6849325,1.0560107,-3.088505,-13.45982,0.7126181,0.7307892,1.9883397,-0.79005104,0.2245746,-0.27529845,0.22594042,1.2540561,-0.08456011,0.27169672,1.8829124,0.98978233
1994-01-17,-0.041093018,0.7704493,-9.87828,-0.53130114,-2.0374837,-0.5457561,-0.27546406,1.5369018,0.26643178,0.19186877,1.7502657,-0.11867752,-0.2511526,0.4023516,-2.308728,-10.976445,0.036899343,0.14282992,1.7274973,-2.671942,0.19271998,-1.310175,-0.91582906,-0.05787117,-1.4446423,-0.48240542,0.99237067,0.08029674
1994-01-18,-4.2248974,-0.5939976,-12.031414,-4.0227895,-6.18822,-4.244176,-3.9712188,0.28736824,-1.6363186,-3.5420563,-0.8269703,-3.8585932,-4.1894727,-3.4445858,-4.09839,-17.425219,-3.597085,-1.7228527,-1.1932684,-5.9236574,-3.6072314,-4.2561398,-4.542559,-1.2832321,-8.042406,-4.0283055,-2.8093255,-4.1397614
1994-01-19,-6.3099623,-3.0309823,-8.416468,-5.4517155,-7.345125,-6.00708,-6.06074,-0.82319176,-2.4057498,-5.64663,-1.7886095,-5.971269,-5.9198346,-5.399325,-8.837392,-19.89236,-5.6410704,-2.4412117,-2.7842317,-5.5168,-6.3808756,-5.3934917,-5.679684,-2.9418683,-9.203393,-7.1976194,-5.4414577,-5.438412
1994-01-20,-5.3160267,-2.631156,-8.971849,-4.8509216,-5.664142,-5.823323,-4.899488,1.0194387,-3.4650757,-4.969347,-1.8654822,-4.7772093,-4.94535,-5.2468076,-1.9534358,-13.351646,-5.1699667,-3.8302596,-0.9873415,-4.7447968,-6.072597,-4.706778,-5.137652,-2.7661805,-6.268211,-5.743616,-4.5018682,-4.730448
1994-01-21,-0.9992254,-3.1835325,-10.147166,-2.0157485,-2.9639592,-2.4110396,-1.2531617,1.4927316,-3.684473,-0.79513246,-1.8681089,-1.1170642,-1.2738918,-2.705042,-2.1222293,-17.23623,-0.8851429,-2.8315122,0.20503098,-4.7752237,-1.3164709,-6.679676,-2.3295653,-3.637679,-2.4231386,-1.2028644,-0.13834104,-1.4852417
1994-01-22,-2.3126755,-2.6633868,-2.7450824,-2.3085632,-4.8133698,-3.0273318,-2.06683,0.53761595,-2.767964,-2.1410904,-2.1272767,-2.0756814,-2.7579994,-2.796785,-2.3039708,-14.9447365,-1.9975891,-3.3643675,-0.92386603,-3.9862854,-1.7163091,-4.4603558,-3.2293057,-2.6378548,-4.105886,-2.3866444,-1.320492,-2.9097779
1994-01-23,-1.0075599,-0.82474047,-1.6313156,-0.7607235,-0.50030816,-1.5011355,-1.379658,1.6123915,0.4819405,-1.0161077,-0.20817442,-1.4072694,-1.0486159,-1.4596516,-0.020763641,-8.97936,-0.9450198,0.26114556,-0.7018433,0.17957258,-1.6878327,-1.5380567,-0.5856705,-0.6206631,-1.0443878,-1.595988,-0.0123413345,-1.1090313
1994-01-24,4.457021,2.5354195,-2.522158,4.122181,3.8674922,3.0690622,3.7146502,2.9576242,3.4006696,4.4740615,2.587502,3.7301104,4.6758366,3.424017,2.7837465,-4.0631604,4.3956356,4.0704484,3.790642,2.1873631,3.0229242,0.57552904,4.5982094,2.0618393,4.698094,3.7178571,4.6091037,4.6575212
1994-01-25,7.5815697,6.2021236,-0.92695767,6.9874387,6.6941013,5.8060727,6.7677817,3.44222,4.055388,7.757079,4.934399,6.8181887,7.6099935,6.4006414,3.7510505,0.8619284,7.609706,6.142984,7.4125814,3.8512547,6.3129997,2.7292206,7.426711,4.8687654,7.000597,7.1481395,7.0839376,7.934858
1994-01-26,4.332795,5.7800345,-5.3611016,4.557789,2.599699,3.249389,4.381563,3.7390778,2.771872,4.810705,4.83883,4.552341,4.6807714,4.419948,0.7744657,-4.827301,4.442082,4.90712,5.8640833,0.44558865,4.2983413,2.4443016,4.3235354,4.89972,3.3002653,2.9322977,5.330771,5.1921997
1994-01-27,5.2415133,2.9411175,-5.9737496,5.020483,4.319246,4.0388103,4.684807,4.725014,2.8750403,5.6222315,4.214824,4.7837987,5.5790133,4.8248906,1.1673126,-7.6793203,5.1870933,4.4759464,4.886364,1.1368234,5.3837576,-0.34106204,5.468938,1.950711,4.984672,4.702312,5.6685824,6.1216526
1994-01-28,3.1388943,4.0630226,-8.230319,3.4182944,1.5624201,2.15582,3.6108146,4.7067413,2.2973397,3.4408553,4.9048033,3.743707,3.4766402,3.6212723,0.0633209,-6.241377,3.1399176,3.5846927,4.738831,-0.7182152,3.1218681,0.32291147,2.9759777,2.7740307,2.5765061,2.4755068,4.6636057,3.925987
1994-01-29,-0.26445994,2.426962,-11.582058,-0.08108033,-1.9415185,0.27619442,-0.255898,3.7152267,-0.028509885,0.024707936,2.310693,-0.1386988,-0.098664984,1.014983,-0.6435629,-10.128413,-0.18888687,-0.00847951,1.8249933,-2.151534,1.2775377,0.43524998,-0.33682516,1.7763993,-1.1128194,-0.82962435,1.9964154,0.51896316
1994-01-30,3.9423707,0.6552166,-4.448495,3.377838,3.6849294,2.2912965,3.0920646,2.251556,3.2747486,4.115657,2.0621786,3.128625,4.179762,2.295865,-0.063297234,-9.065228,3.852621,3.6372905,1.2782499,1.596077,3.0908904,-1.8483242,3.891389,0.8222771,4.0090547,3.753855,3.3551083,4.2526784
1994-01-31,3.6470466,3.3602445,-5.3935466,3.567235,2.3835769,3.6285613,3.7425537,5.109502,2.9728324,3.94113,2.992451,3.841766,3.7490203,3.8196304,3.753651,-5.8841925,3.6764133,3.5757737,3.1350794,1.3207709,4.865702,-1.3510535,3.3510036,3.0811918,2.5551715,3.9790301,4.7249856,3.9766777
1994-02-01,-0.4417054,1.9425561,-4.9288197,1.3530835,1.353294,0.90444165,0.5319094,2.1993446,2.9282317,-0.33222115,2.822405,0.4860857,0.5006177,0.9645373,-1.4657556,-11.202429,-0.71135426,3.4165823,2.2017667,0.99381685,0.69960284,-0.31822634,1.403733,2.6318119,1.0787004,-0.4824947,0.51178265,0.881047
1994-02-02,3.0752277,3.0023355,-3.1024098,3.483539,4.227473,2.406685,2.7761717,3.0527477,3.7758157,2.9803128,4.5487375,2.7024262,3.965019,2.0705874,-0.29917312,-5.8950696,2.8851123,3.99431,5.3218727,3.0079482,2.5974474,1.5916423,4.2570453,3.7027178,4.650509,1.9229817,3.1262789,3.7633257
1994-02-03,5.5685835,7.8463445,-2.2792125,6.711461,6.691831,6.5078945,6.172196,4.3871665,10.422408,5.5984244,7.915058,5.933143,6.8872013,6.6547294,1.4521495,-1.1434084,5.190551,10.417292,8.249599,4.5102305,6.896998,5.672177,7.4352765,7.953888,7.121282,5.310418,7.8630342,6.8422294
1994-02-04,5.369573,8.432633,-0.97002035,6.0497584,8.161574,5.247257,5.2110114,4.622087,12.566353,5.411897,7.025981,5.169007,5.17406,5.643586,2.0190673,-0.60466516,5.7142286,12.4454155,5.866202,5.3238134,5.212479,7.1947646,5.4916873,8.854765,4.393836,5.233273,6.6369185,4.9956307
1994-02-05,3.8678796,7.6709323,-2.7634363,4.085146,6.0093756,3.1417873,3.5367877,5.3054986,9.662177,4.065055,6.28124,3.586367,3.8833814,4.1670537,1.3278362,-4.11794,4.1499496,9.848005,5.580753,3.0143108,3.122243,5.583781,4.078674,7.6670423,3.5267642,2.9245636,4.359732,4.1466746
1994-02-06,4.1450777,4.824023,-5.27137,4.4399524,3.1474676,3.5453777,4.0644326,4.4502525,3.9285126,4.430509,5.1944685,4.191754,4.4723487,4.2764063,0.26659888,-7.8495793,4.1450233,3.6949937,4.6173434,1.4491254,4.0004964,2.1704268,4.0449696,3.9573536,3.7473361,3.454009,4.4273963,4.737847
1994-02-07,4.124766,4.5705132,-4.199943,3.479075,1.8650614,2.9428208,3.7343764,4.3471966,3.9235933,4.4283934,5.3293962,3.8737102,3.873633,3.761585,1.7394115,-3.8762507,4.237865,4.229958,4.6488175,0.50304693,3.6979244,1.4986627,3.2771277,3.7101803,2.822492,3.8833418,4.5675573,4.129358
1994-02-08,2.6101525,4.286912,-6.013017,1.7891189,0.6002642,1.406194,2.3565283,5.040441,1.3110999,2.7628093,5.0719585,2.483812,2.042769,2.0881183,2.182875,-4.2113457,2.7162676,1.7700905,3.512381,-0.8313921,2.2015994,1.5307797,1.3227129,3.0593376,1.052819,2.4850442,3.5150852,2.0487993
1994-02-09,2.159985,3.0297947,-8.088566,1.7477303,0.44758296,1.552797,1.999219,4.819799,2.0752425,2.5213578,3.5868487,2.113768,2.1595175,2.2194028,1.0791091,-10.003604,2.331612,2.6065063,2.0374851,-0.690702,1.9013032,0.49181893,1.3673816,2.0559015,0.6403107,1.7165225,2.6963036,2.2709174
1994-02-10,2.4741166,1.4189311,-8.567191,1.5127314,0.8631042,0.8447837,1.625434,3.3832042,-0.7405638,2.6831162,2.738874,1.6592886,2.2496643,1.4389786,-0.24554168,-11.78117,2.5046232,0.7371387,3.254084,-1.4702405,1.985719,-1.0628822,1.5239321,0.4017298,1.3385851,1.79546,2.8305435,2.3094895
1994-02-11,0.874896,2.2049012,-10.298381,0.5866753,-1.1689279,0.27223217,1.0382266,3.9231534,-0.39883405,1.1629244,1.9182574,1.1881377,0.5571938,0.84973097,-0.8237815,-10.939104,0.9519604,0.36148557,1.6802902,-2.594131,1.4870298,-1.5219724,-0.104012854,0.58627343,-0.43767717,0.85692275,1.7300816,0.78919137
1994-02-12,-0.2999289,-1.0169775,-14.1962385,-1.1848748,-3.253712,-1.9478214,-0.78478897,1.1715913,-2.0019217,0.07444114,0.031637378,-0.6323414,-0.53651875,-1.1936102,-3.5328996,-19.07855,-0.2287966,-1.034392,0.43442264,-5.0820665,-0.61302245,-5.0822644,-1.3913894,-1.9755957,-1.7402242,-0.35746634,0.2937346,-0.27373245
1994-02-13,-2.8443866,-1.7451061,-14.390211,-3.17118,-4.87642,-3.587399,-2.9050333,-1.2762625,-4.6830196,-2.3979793,-0.9567954,-2.71485,-2.7424462,-2.4644732,-5.4340086,-18.228664,-2.8128154,-2.9622977,-1.032652,-6.573555,-3.0924683,-4.9921336,-3.421437,-2.9746573,-4.017099,-3.2411861,-1.5137507,-2.335879
1994-02-14,-5.0474644,-0.09770551,-13.076055,-4.722037,-7.254207,-4.830216,-4.6181684,-1.4483898,-3.641819,-4.592062,0.6988992,-4.460025,-4.736456,-3.9298549,-6.1226993,-17.294827,-5.0060515,-4.300651,-2.0513644,-6.752508,-4.690977,-2.422854,-5.2793684,-0.77439016,-6.5027742,-5.022952,-3.281604,-4.415653
1994-02-15,-3.6016545,-1.7198957,-9.5871725,-3.4631803,-5.5711236,-2.706809,-3.423044,-1.5206488,-0.35119075,-3.3078384,1.9379909,-3.3239353,-3.7385004,-1.610721,-5.5350585,-14.021488,-3.544959,-1.92182,-1.0935974,-2.366789,-3.0888662,0.09471505,-4.133327,0.33424607,-3.7494752,-3.3425934,-2.1997514,-3.4502954
1994-02-16,-2.8657446,0.5294416,-8.781441,-1.6641233,-5.222995,-0.89781314,-1.2650237,-1.719433,-2.9783077,-2.4133852,1.0360693,-1.1270542,-2.5098426,-0.27666578,-5.798767,-12.0611925,-2.882595,-2.5885024,-0.5169625,-1.0937729,-1.295634,-0.8536603,-2.6740816,-0.0059375037,-3.9834733,-2.4360213,-0.50504637,-1.9936686
1994-02-17,-1.7397475,1.2424804,-8.376872,-0.7784668,-3.279989,-0.4395601,-0.7614401,-2.7385962,-1.7276968,-1.400079,1.9831429,-0.65593266,-1.2358721,0.47051919,-6.3490505,-10.067048,-1.8063242,-1.895749,0.4457,-2.43656,-0.49085414,-0.93466115,-1.4029766,0.5145248,-2.1848986,-1.7813799,0.7129561,-0.961702
1994-02-18,-0.92990965,0.78825295,-7.7740507,-1.1688404,-2.5460153,-1.9050795,-1.7597541,-1.7587026,-0.6623311,-0.58305776,1.1302376,-1.6906091,-0.7653399,-0.8768107,-5.388686,-13.063087,-0.8455966,-0.5266994,-0.21366307,-3.3415382,-1.3996507,-1.7502662,-0.88247895,0.20836534,-1.9452982,-1.1067696,-0.22631274,-0.5472731
1994-02-19,-2.2490914,1.1479819,-9.277191,-2.5591514,-4.2062597,-2.245732,-2.7497773,1.1611832,-2.00126,-1.9084512,0.7209112,-2.6391544,-2.0571623,-1.5257373,-2.019129,-13.6194,-2.2261946,-1.3453451,0.8893482,-3.1864402,-2.2065036,-1.521802,-2.6135113,0.7176357,-3.4022648,-2.212765,-1.6790601,-1.9199741
1994-02-20,-1.9635807,1.1853764,-7.9544992,-0.49609667,-0.782626,-0.8093716,-0.5451583,0.40250248,0.13817821,-1.7795806,2.162883,-0.5493471,-1.0128376,0.051503785,-4.715217,-12.719788,-1.9771873,0.71202517,2.4930363,-1.3954858,-1.362457,-0.17570536,-0.86991775,0.977917,-1.1349777,-2.3426645,0.0786998,-0.82781035
1994-02-21,2.0102298,3.3653927,-6.357369,2.6129932,1.8228966,2.5820537,3.1114833,1.5713093,1.8501903,1.5830463,4.7654333,3.1111224,2.1183035,3.5989969,-2.8449268,-10.68909,2.0978842,2.3901215,5.8358035,0.55188435,2.924867,0.7274515,1.9157466,2.565119,1.7209178,1.7634428,4.0553617,1.8999718
1994-02-22,2.6766376,4.7312937,-4.7418914,4.383385,3.8141642,3.6098466,3.3429322,2.4090304,4.031917,2.9267237,6.339623,3.2962532,3.9880848,4.078397,-2.2200236,-8.9287,2.6413794,4.4837403,7.0771046,1.9776536,3.4169054,2.551567,4.1712866,4.9554915,3.4404428,2.468996,4.315333,4.1876493
1994-02-23,2.8612351,4.482429,-3.6649947,3.8481586,3.9305446,2.3277397,2.3935244,3.0089285,7.96133,2.880362,5.1854253,2.3103127,3.3205388,2.444035,-0.15020919,-5.2940125,2.8743145,7.303012,3.7131298,1.5838207,2.010749,3.2749858,4.0317073,4.651984,3.4943547,2.083639,2.5295892,3.5682147
