,SandyLoam_D85_REFERENCE,SandyLoam_D85_20150126,SandyLoam_D85_20150307,SandyLoam_D85_20150401,SandyLoam_D85_20150526,SandyLoam_D85_20150923,SandyLoam_D85_20151102
2012-02-15,8.733975410461426,8.733975410461426,8.733975410461426,8.733975410461426,8.733975410461426,8.733975410461426,8.733975410461426
2012-02-16,8.727532386779785,8.727532386779785,8.727532386779785,8.727532386779785,8.727532386779785,8.727532386779785,8.727532386779785
2012-02-17,8.721175193786621,8.721175193786621,8.721175193786621,8.721175193786621,8.721175193786621,8.721175193786621,8.721175193786621
2012-02-18,8.714932441711426,8.714932441711426,8.714932441711426,8.714932441711426,8.714932441711426,8.714932441711426,8.714932441711426
2012-02-19,8.708918571472168,8.708918571472168,8.708918571472168,8.708918571472168,8.708918571472168,8.708918571472168,8.708918571472168
2012-02-20,8.703092575073242,8.703092575073242,8.703092575073242,8.703092575073242,8.703092575073242,8.703092575073242,8.703092575073242
2012-02-21,8.697406768798828,8.697406768798828,8.697406768798828,8.697406768798828,8.697406768798828,8.697406768798828,8.697406768798828
2012-02-22,8.691981315612793,8.691981315612793,8.691981315612793,8.691981315612793,8.691981315612793,8.691981315612793,8.691981315612793
2012-02-23,8.686992645263672,8.686992645263672,8.686992645263672,8.686992645263672,8.686992645263672,8.686992645263672,8.686992645263672
2012-02-24,8.682493209838867,8.682493209838867,8.682493209838867,8.682493209838867,8.682493209838867,8.682493209838867,8.682493209838867
2012-02-25,8.67842960357666,8.67842960357666,8.67842960357666,8.67842960357666,8.67842960357666,8.67842960357666,8.67842960357666
2012-02-26,8.674578666687012,8.674578666687012,8.674578666687012,8.674578666687012,8.674578666687012,8.674578666687012,8.674578666687012
2012-02-27,8.670820236206055,8.670820236206055,8.670820236206055,8.670820236206055,8.670820236206055,8.670820236206055,8.670820236206055
2012-02-28,8.667198181152344,8.667198181152344,8.667198181152344,8.667198181152344,8.667198181152344,8.667198181152344,8.667198181152344
2012-02-29,8.6636962890625,8.6636962890625,8.6636962890625,8.6636962890625,8.6636962890625,8.6636962890625,8.6636962890625
2012-03-01,8.66026496887207,8.66026496887207,8.66026496887207,8.66026496887207,8.66026496887207,8.66026496887207,8.66026496887207
2012-03-02,8.656872749328613,8.656872749328613,8.656872749328613,8.656872749328613,8.656872749328613,8.656872749328613,8.656872749328613
2012-03-03,8.653471946716309,8.653471946716309,8.653471946716309,8.653471946716309,8.653471946716309,8.653471946716309,8.653471946716309
2012-03-04,8.650035858154297,8.650035858154297,8.650035858154297,8.650035858154297,8.650035858154297,8.650035858154297,8.650035858154297
2012-03-05,8.646577835083008,8.646577835083008,8.646577835083008,8.646577835083008,8.646577835083008,8.646577835083008,8.646577835083008
2012-03-06,8.643110275268555,8.643110275268555,8.643110275268555,8.643110275268555,8.643110275268555,8.643110275268555,8.643110275268555
2012-03-07,8.639606475830078,8.639606475830078,8.639606475830078,8.639606475830078,8.639606475830078,8.639606475830078,8.639606475830078
2012-03-08,8.636075019836426,8.636075019836426,8.636075019836426,8.636075019836426,8.636075019836426,8.636075019836426,8.636075019836426
2012-03-09,8.632554054260254,8.632554054260254,8.632554054260254,8.632554054260254,8.632554054260254,8.632554054260254,8.632554054260254
2012-03-10,8.629039764404297,8.629039764404297,8.629039764404297,8.629039764404297,8.629039764404297,8.629039764404297,8.629039764404297
2012-03-11,8.625748634338379,8.625748634338379,8.625748634338379,8.625748634338379,8.625748634338379,8.625748634338379,8.625748634338379
2012-03-12,8.622939109802246,8.622939109802246,8.622939109802246,8.622939109802246,8.622939109802246,8.622939109802246,8.622939109802246
2012-03-13,8.620665550231934,8.620665550231934,8.620665550231934,8.620665550231934,8.620665550231934,8.620665550231934,8.620665550231934
2012-03-14,8.618870735168457,8.618870735168457,8.618870735168457,8.618870735168457,8.618870735168457,8.618870735168457,8.618870735168457
2012-03-15,8.617379188537598,8.617379188537598,8.617379188537598,8.617379188537598,8.617379188537598,8.617379188537598,8.617379188537598
2012-03-16,8.615914344787598,8.615914344787598,8.615914344787598,8.615914344787598,8.615914344787598,8.615914344787598,8.615914344787598
2012-03-17,8.614301681518555,8.614301681518555,8.614301681518555,8.614301681518555,8.614301681518555,8.614301681518555,8.614301681518555
2012-03-18,8.612558364868164,8.612558364868164,8.612558364868164,8.612558364868164,8.612558364868164,8.612558364868164,8.612558364868164
2012-03-19,8.610660552978516,8.610660552978516,8.610660552978516,8.610660552978516,8.610660552978516,8.610660552978516,8.610660552978516
2012-03-20,8.608587265014648,8.608587265014648,8.608587265014648,8.608587265014648,8.608587265014648,8.608587265014648,8.608587265014648
2012-03-21,8.606285095214844,8.606285095214844,8.606285095214844,8.606285095214844,8.606285095214844,8.606285095214844,8.606285095214844
2012-03-22,8.603780746459961,8.603780746459961,8.603780746459961,8.603780746459961,8.603780746459961,8.603780746459961,8.603780746459961
2012-03-23,8.601079940795898,8.601079940795898,8.601079940795898,8.601079940795898,8.601079940795898,8.601079940795898,8.601079940795898
2012-03-24,8.598198890686035,8.598198890686035,8.598198890686035,8.598198890686035,8.598198890686035,8.598198890686035,8.598198890686035
2012-03-25,8.59519100189209,8.59519100189209,8.59519100189209,8.59519100189209,8.59519100189209,8.59519100189209,8.59519100189209
2012-03-26,8.592093467712402,8.592093467712402,8.592093467712402,8.592093467712402,8.592093467712402,8.592093467712402,8.592093467712402
2012-03-27,8.588912010192871,8.588912010192871,8.588912010192871,8.588912010192871,8.588912010192871,8.588912010192871,8.588912010192871
2012-03-28,8.58566951751709,8.58566951751709,8.58566951751709,8.58566951751709,8.58566951751709,8.58566951751709,8.58566951751709
2012-03-29,8.582385063171387,8.582385063171387,8.582385063171387,8.582385063171387,8.582385063171387,8.582385063171387,8.582385063171387
2012-03-30,8.579100608825684,8.579100608825684,8.579100608825684,8.579100608825684,8.579100608825684,8.579100608825684,8.579100608825684
2012-03-31,8.575920104980469,8.575920104980469,8.575920104980469,8.575920104980469,8.575920104980469,8.575920104980469,8.575920104980469
2012-04-01,8.572846412658691,8.572846412658691,8.572846412658691,8.572846412658691,8.572846412658691,8.572846412658691,8.572846412658691
2012-04-02,8.56983757019043,8.56983757019043,8.56983757019043,8.56983757019043,8.56983757019043,8.56983757019043,8.56983757019043
2012-04-03,8.56687068939209,8.56687068939209,8.56687068939209,8.56687068939209,8.56687068939209,8.56687068939209,8.56687068939209
2012-04-04,8.563941955566406,8.563941955566406,8.563941955566406,8.563941955566406,8.563941955566406,8.563941955566406,8.563941955566406
2012-04-05,8.561080932617188,8.561080932617188,8.561080932617188,8.561080932617188,8.561080932617188,8.561080932617188,8.561080932617188
2012-04-06,8.558327674865723,8.558327674865723,8.558327674865723,8.558327674865723,8.558327674865723,8.558327674865723,8.558327674865723
2012-04-07,8.555612564086914,8.555612564086914,8.555612564086914,8.555612564086914,8.555612564086914,8.555612564086914,8.555612564086914
2012-04-08,8.552912712097168,8.552912712097168,8.552912712097168,8.552912712097168,8.552912712097168,8.552912712097168,8.552912712097168
2012-04-09,8.550272941589355,8.550272941589355,8.550272941589355,8.550272941589355,8.550272941589355,8.550272941589355,8.550272941589355
2012-04-10,8.547685623168945,8.547685623168945,8.547685623168945,8.547685623168945,8.547685623168945,8.547685623168945,8.547685623168945
2012-04-11,8.545198440551758,8.545198440551758,8.545198440551758,8.545198440551758,8.545198440551758,8.545198440551758,8.545198440551758
2012-04-12,8.542773246765137,8.542773246765137,8.542773246765137,8.542773246765137,8.542773246765137,8.542773246765137,8.542773246765137
2012-04-13,8.540375709533691,8.540375709533691,8.540375709533691,8.540375709533691,8.540375709533691,8.540375709533691,8.540375709533691
2012-04-14,8.538012504577637,8.538012504577637,8.538012504577637,8.538012504577637,8.538012504577637,8.538012504577637,8.538012504577637
2012-04-15,8.535686492919922,8.535686492919922,8.535686492919922,8.535686492919922,8.535686492919922,8.535686492919922,8.535686492919922
2012-04-16,8.533373832702637,8.533373832702637,8.533373832702637,8.533373832702637,8.533373832702637,8.533373832702637,8.533373832702637
2012-04-17,8.531095504760742,8.531095504760742,8.531095504760742,8.531095504760742,8.531095504760742,8.531095504760742,8.531095504760742
2012-04-18,8.528855323791504,8.528855323791504,8.528855323791504,8.528855323791504,8.528855323791504,8.528855323791504,8.528855323791504
2012-04-19,8.526684761047363,8.526684761047363,8.526684761047363,8.526684761047363,8.526684761047363,8.526684761047363,8.526684761047363
2012-04-20,8.524563789367676,8.524563789367676,8.524563789367676,8.524563789367676,8.524563789367676,8.524563789367676,8.524563789367676
2012-04-21,8.522512435913086,8.522512435913086,8.522512435913086,8.522512435913086,8.522512435913086,8.522512435913086,8.522512435913086
2012-04-22,8.520536422729492,8.520536422729492,8.520536422729492,8.520536422729492,8.520536422729492,8.520536422729492,8.520536422729492
2012-04-23,8.518613815307617,8.518613815307617,8.518613815307617,8.518613815307617,8.518613815307617,8.518613815307617,8.518613815307617
2012-04-24,8.516724586486816,8.516724586486816,8.516724586486816,8.516724586486816,8.516724586486816,8.516724586486816,8.516724586486816
2012-04-25,8.514875411987305,8.514875411987305,8.514875411987305,8.514875411987305,8.514875411987305,8.514875411987305,8.514875411987305
2012-04-26,8.513071060180664,8.513071060180664,8.513071060180664,8.513071060180664,8.513071060180664,8.513071060180664,8.513071060180664
2012-04-27,8.511322021484375,8.511322021484375,8.511322021484375,8.511322021484375,8.511322021484375,8.511322021484375,8.511322021484375
2012-04-28,8.509622573852539,8.509622573852539,8.509622573852539,8.509622573852539,8.509622573852539,8.509622573852539,8.509622573852539
2012-04-29,8.507966041564941,8.507966041564941,8.507966041564941,8.507966041564941,8.507966041564941,8.507966041564941,8.507966041564941
2012-04-30,8.506391525268555,8.506391525268555,8.506391525268555,8.506391525268555,8.506391525268555,8.506391525268555,8.506391525268555
2012-05-01,8.504865646362305,8.504865646362305,8.504865646362305,8.504865646362305,8.504865646362305,8.504865646362305,8.504865646362305
2012-05-02,8.50335693359375,8.50335693359375,8.50335693359375,8.50335693359375,8.50335693359375,8.50335693359375,8.50335693359375
2012-05-03,8.501969337463379,8.501969337463379,8.501969337463379,8.501969337463379,8.501969337463379,8.501969337463379,8.501969337463379
2012-05-04,8.50080680847168,8.50080680847168,8.50080680847168,8.50080680847168,8.50080680847168,8.50080680847168,8.50080680847168
2012-05-05,8.499956130981445,8.499956130981445,8.499956130981445,8.499956130981445,8.499956130981445,8.499956130981445,8.499956130981445
2012-05-06,8.499469757080078,8.499469757080078,8.499469757080078,8.499469757080078,8.499469757080078,8.499469757080078,8.499469757080078
2012-05-07,8.49937629699707,8.49937629699707,8.49937629699707,8.49937629699707,8.49937629699707,8.49937629699707,8.49937629699707
2012-05-08,8.499632835388184,8.499632835388184,8.499632835388184,8.499632835388184,8.499632835388184,8.499632835388184,8.499632835388184
2012-05-09,8.500164031982422,8.500164031982422,8.500164031982422,8.500164031982422,8.500164031982422,8.500164031982422,8.500164031982422
2012-05-10,8.500916481018066,8.500916481018066,8.500916481018066,8.500916481018066,8.500916481018066,8.500916481018066,8.500916481018066
2012-05-11,8.501763343811035,8.501763343811035,8.501763343811035,8.501763343811035,8.501763343811035,8.501763343811035,8.501763343811035
2012-05-12,8.502633094787598,8.502633094787598,8.502633094787598,8.502633094787598,8.502633094787598,8.502633094787598,8.502633094787598
2012-05-13,8.503788948059082,8.503788948059082,8.503788948059082,8.503788948059082,8.503788948059082,8.503788948059082,8.503788948059082
2012-05-14,8.506925582885742,8.506925582885742,8.506925582885742,8.506925582885742,8.506925582885742,8.506925582885742,8.506925582885742
2012-05-15,8.512812614440918,8.512812614440918,8.512812614440918,8.512812614440918,8.512812614440918,8.512812614440918,8.512812614440918
2012-05-16,8.519651412963867,8.519651412963867,8.519651412963867,8.519651412963867,8.519651412963867,8.519651412963867,8.519651412963867
2012-05-17,8.526028633117676,8.526028633117676,8.526028633117676,8.526028633117676,8.526028633117676,8.526028633117676,8.526028633117676
2012-05-18,8.53119945526123,8.53119945526123,8.53119945526123,8.53119945526123,8.53119945526123,8.53119945526123,8.53119945526123
2012-05-19,8.53510856628418,8.53510856628418,8.53510856628418,8.53510856628418,8.53510856628418,8.53510856628418,8.53510856628418
2012-05-20,8.537968635559082,8.537968635559082,8.537968635559082,8.537968635559082,8.537968635559082,8.537968635559082,8.537968635559082
2012-05-21,8.539896011352539,8.539896011352539,8.539896011352539,8.539896011352539,8.539896011352539,8.539896011352539,8.539896011352539
2012-05-22,8.541064262390137,8.541064262390137,8.541064262390137,8.541064262390137,8.541064262390137,8.541064262390137,8.541064262390137
2012-05-23,8.541574478149414,8.541574478149414,8.541574478149414,8.541574478149414,8.541574478149414,8.541574478149414,8.541574478149414
2012-05-24,8.54147720336914,8.54147720336914,8.54147720336914,8.54147720336914,8.54147720336914,8.54147720336914,8.54147720336914
2012-05-25,8.540863037109375,8.540863037109375,8.540863037109375,8.540863037109375,8.540863037109375,8.540863037109375,8.540863037109375
2012-05-26,8.539809226989746,8.539809226989746,8.539809226989746,8.539809226989746,8.539809226989746,8.539809226989746,8.539809226989746
2012-05-27,8.538378715515137,8.538378715515137,8.538378715515137,8.538378715515137,8.538378715515137,8.538378715515137,8.538378715515137
2012-05-28,8.536643028259277,8.536643028259277,8.536643028259277,8.536643028259277,8.536643028259277,8.536643028259277,8.536643028259277
2012-05-29,8.534669876098633,8.534669876098633,8.534669876098633,8.534669876098633,8.534669876098633,8.534669876098633,8.534669876098633
2012-05-30,8.532547950744629,8.532547950744629,8.532547950744629,8.532547950744629,8.532547950744629,8.532547950744629,8.532547950744629
2012-05-31,8.530376434326172,8.530376434326172,8.530376434326172,8.530376434326172,8.530376434326172,8.530376434326172,8.530376434326172
2012-06-01,8.528158187866211,8.528158187866211,8.528158187866211,8.528158187866211,8.528158187866211,8.528158187866211,8.528158187866211
2012-06-02,8.525996208190918,8.525996208190918,8.525996208190918,8.525996208190918,8.525996208190918,8.525996208190918,8.525996208190918
2012-06-03,8.523842811584473,8.523842811584473,8.523842811584473,8.523842811584473,8.523842811584473,8.523842811584473,8.523842811584473
2012-06-04,8.521699905395508,8.521699905395508,8.521699905395508,8.521699905395508,8.521699905395508,8.521699905395508,8.521699905395508
2012-06-05,8.51968002319336,8.51968002319336,8.51968002319336,8.51968002319336,8.51968002319336,8.51968002319336,8.51968002319336
2012-06-06,8.517741203308105,8.517741203308105,8.517741203308105,8.517741203308105,8.517741203308105,8.517741203308105,8.517741203308105
2012-06-07,8.515791893005371,8.515791893005371,8.515791893005371,8.515791893005371,8.515791893005371,8.515791893005371,8.515791893005371
2012-06-08,8.513875007629395,8.513875007629395,8.513875007629395,8.513875007629395,8.513875007629395,8.513875007629395,8.513875007629395
2012-06-09,8.511988639831543,8.511988639831543,8.511988639831543,8.511988639831543,8.511988639831543,8.511988639831543,8.511988639831543
2012-06-10,8.510113716125488,8.510113716125488,8.510113716125488,8.510113716125488,8.510113716125488,8.510113716125488,8.510113716125488
2012-06-11,8.508288383483887,8.508288383483887,8.508288383483887,8.508288383483887,8.508288383483887,8.508288383483887,8.508288383483887
2012-06-12,8.506449699401855,8.506449699401855,8.506449699401855,8.506449699401855,8.506449699401855,8.506449699401855,8.506449699401855
2012-06-13,8.504661560058594,8.504661560058594,8.504661560058594,8.504661560058594,8.504661560058594,8.504661560058594,8.504661560058594
2012-06-14,8.502945899963379,8.502945899963379,8.502945899963379,8.502945899963379,8.502945899963379,8.502945899963379,8.502945899963379
2012-06-15,8.50125789642334,8.50125789642334,8.50125789642334,8.50125789642334,8.50125789642334,8.50125789642334,8.50125789642334
2012-06-16,8.499566078186035,8.499566078186035,8.499566078186035,8.499566078186035,8.499566078186035,8.499566078186035,8.499566078186035
2012-06-17,8.497930526733398,8.497930526733398,8.497930526733398,8.497930526733398,8.497930526733398,8.497930526733398,8.497930526733398
2012-06-18,8.496310234069824,8.496310234069824,8.496310234069824,8.496310234069824,8.496310234069824,8.496310234069824,8.496310234069824
2012-06-19,8.494714736938477,8.494714736938477,8.494714736938477,8.494714736938477,8.494714736938477,8.494714736938477,8.494714736938477
2012-06-20,8.493154525756836,8.493154525756836,8.493154525756836,8.493154525756836,8.493154525756836,8.493154525756836,8.493154525756836
2012-06-21,8.491582870483398,8.491582870483398,8.491582870483398,8.491582870483398,8.491582870483398,8.491582870483398,8.491582870483398
2012-06-22,8.49001407623291,8.49001407623291,8.49001407623291,8.49001407623291,8.49001407623291,8.49001407623291,8.49001407623291
2012-06-23,8.488493919372559,8.488493919372559,8.488493919372559,8.488493919372559,8.488493919372559,8.488493919372559,8.488493919372559
2012-06-24,8.487013816833496,8.487013816833496,8.487013816833496,8.487013816833496,8.487013816833496,8.487013816833496,8.487013816833496
2012-06-25,8.48557186126709,8.48557186126709,8.48557186126709,8.48557186126709,8.48557186126709,8.48557186126709,8.48557186126709
2012-06-26,8.484206199645996,8.484206199645996,8.484206199645996,8.484206199645996,8.484206199645996,8.484206199645996,8.484206199645996
2012-06-27,8.482872009277344,8.482872009277344,8.482872009277344,8.482872009277344,8.482872009277344,8.482872009277344,8.482872009277344
2012-06-28,8.481545448303223,8.481545448303223,8.481545448303223,8.481545448303223,8.481545448303223,8.481545448303223,8.481545448303223
2012-06-29,8.480277061462402,8.480277061462402,8.480277061462402,8.480277061462402,8.480277061462402,8.480277061462402,8.480277061462402
2012-06-30,8.47904109954834,8.47904109954834,8.47904109954834,8.47904109954834,8.47904109954834,8.47904109954834,8.47904109954834
2012-07-01,8.47783374786377,8.47783374786377,8.47783374786377,8.47783374786377,8.47783374786377,8.47783374786377,8.47783374786377
2012-07-02,8.476656913757324,8.476656913757324,8.476656913757324,8.476656913757324,8.476656913757324,8.476656913757324,8.476656913757324
2012-07-03,8.475532531738281,8.475532531738281,8.475532531738281,8.475532531738281,8.475532531738281,8.475532531738281,8.475532531738281
2012-07-04,8.474464416503906,8.474464416503906,8.474464416503906,8.474464416503906,8.474464416503906,8.474464416503906,8.474464416503906
2012-07-05,8.473461151123047,8.473461151123047,8.473461151123047,8.473461151123047,8.473461151123047,8.473461151123047,8.473461151123047
2012-07-06,8.472501754760742,8.472501754760742,8.472501754760742,8.472501754760742,8.472501754760742,8.472501754760742,8.472501754760742
2012-07-07,8.471587181091309,8.471587181091309,8.471587181091309,8.471587181091309,8.471587181091309,8.471587181091309,8.471587181091309
2012-07-08,8.470733642578125,8.470733642578125,8.470733642578125,8.470733642578125,8.470733642578125,8.470733642578125,8.470733642578125
2012-07-09,8.469917297363281,8.469917297363281,8.469917297363281,8.469917297363281,8.469917297363281,8.469917297363281,8.469917297363281
2012-07-10,8.469178199768066,8.469178199768066,8.469178199768066,8.469178199768066,8.469178199768066,8.469178199768066,8.469178199768066
2012-07-11,8.468514442443848,8.468514442443848,8.468514442443848,8.468514442443848,8.468514442443848,8.468514442443848,8.468514442443848
2012-07-12,8.467897415161133,8.467897415161133,8.467897415161133,8.467897415161133,8.467897415161133,8.467897415161133,8.467897415161133
2012-07-13,8.467302322387695,8.467302322387695,8.467302322387695,8.467302322387695,8.467302322387695,8.467302322387695,8.467302322387695
2012-07-14,8.466707229614258,8.466707229614258,8.466707229614258,8.466707229614258,8.466707229614258,8.466707229614258,8.466707229614258
2012-07-15,8.466141700744629,8.466141700744629,8.466141700744629,8.466141700744629,8.466141700744629,8.466141700744629,8.466141700744629
2012-07-16,8.465616226196289,8.465616226196289,8.465616226196289,8.465616226196289,8.465616226196289,8.465616226196289,8.465616226196289
2012-07-17,8.465106964111328,8.465106964111328,8.465106964111328,8.465106964111328,8.465106964111328,8.465106964111328,8.465106964111328
2012-07-18,8.464665412902832,8.464665412902832,8.464665412902832,8.464665412902832,8.464665412902832,8.464665412902832,8.464665412902832
2012-07-19,8.464715003967285,8.464715003967285,8.464715003967285,8.464715003967285,8.464715003967285,8.464715003967285,8.464715003967285
2012-07-20,8.46771240234375,8.46771240234375,8.46771240234375,8.46771240234375,8.46771240234375,8.46771240234375,8.46771240234375
2012-07-21,8.476102828979492,8.476102828979492,8.476102828979492,8.476102828979492,8.476102828979492,8.476102828979492,8.476102828979492
2012-07-22,8.488234519958496,8.488234519958496,8.488234519958496,8.488234519958496,8.488234519958496,8.488234519958496,8.488234519958496
2012-07-23,8.502670288085938,8.502670288085938,8.502670288085938,8.502670288085938,8.502670288085938,8.502670288085938,8.502670288085938
2012-07-24,8.51656436920166,8.51656436920166,8.51656436920166,8.51656436920166,8.51656436920166,8.51656436920166,8.51656436920166
2012-07-25,8.527897834777832,8.527897834777832,8.527897834777832,8.527897834777832,8.527897834777832,8.527897834777832,8.527897834777832
2012-07-26,8.536029815673828,8.536029815673828,8.536029815673828,8.536029815673828,8.536029815673828,8.536029815673828,8.536029815673828
2012-07-27,8.541545867919922,8.541545867919922,8.541545867919922,8.541545867919922,8.541545867919922,8.541545867919922,8.541545867919922
2012-07-28,8.545116424560547,8.545116424560547,8.545116424560547,8.545116424560547,8.545116424560547,8.545116424560547,8.545116424560547
2012-07-29,8.547325134277344,8.547325134277344,8.547325134277344,8.547325134277344,8.547325134277344,8.547325134277344,8.547325134277344
2012-07-30,8.548542976379395,8.548542976379395,8.548542976379395,8.548542976379395,8.548542976379395,8.548542976379395,8.548542976379395
2012-07-31,8.548938751220703,8.548938751220703,8.548938751220703,8.548938751220703,8.548938751220703,8.548938751220703,8.548938751220703
2012-08-01,8.548734664916992,8.548734664916992,8.548734664916992,8.548734664916992,8.548734664916992,8.548734664916992,8.548734664916992
2012-08-02,8.548110961914062,8.548110961914062,8.548110961914062,8.548110961914062,8.548110961914062,8.548110961914062,8.548110961914062
2012-08-03,8.547067642211914,8.547067642211914,8.547067642211914,8.547067642211914,8.547067642211914,8.547067642211914,8.547067642211914
2012-08-04,8.545720100402832,8.545720100402832,8.545720100402832,8.545720100402832,8.545720100402832,8.545720100402832,8.545720100402832
2012-08-05,8.544100761413574,8.544100761413574,8.544100761413574,8.544100761413574,8.544100761413574,8.544100761413574,8.544100761413574
2012-08-06,8.542271614074707,8.542271614074707,8.542271614074707,8.542271614074707,8.542271614074707,8.542271614074707,8.542271614074707
2012-08-07,8.540315628051758,8.540315628051758,8.540315628051758,8.540315628051758,8.540315628051758,8.540315628051758,8.540315628051758
2012-08-08,8.538324356079102,8.538324356079102,8.538324356079102,8.538324356079102,8.538324356079102,8.538324356079102,8.538324356079102
2012-08-09,8.536377906799316,8.536377906799316,8.536377906799316,8.536377906799316,8.536377906799316,8.536377906799316,8.536377906799316
2012-08-10,8.534503936767578,8.534503936767578,8.534503936767578,8.534503936767578,8.534503936767578,8.534503936767578,8.534503936767578
2012-08-11,8.532682418823242,8.532682418823242,8.532682418823242,8.532682418823242,8.532682418823242,8.532682418823242,8.532682418823242
2012-08-12,8.530911445617676,8.530911445617676,8.530911445617676,8.530911445617676,8.530911445617676,8.530911445617676,8.530911445617676
2012-08-13,8.52919864654541,8.52919864654541,8.52919864654541,8.52919864654541,8.52919864654541,8.52919864654541,8.52919864654541
2012-08-14,8.52752685546875,8.52752685546875,8.52752685546875,8.52752685546875,8.52752685546875,8.52752685546875,8.52752685546875
2012-08-15,8.525943756103516,8.525943756103516,8.525943756103516,8.525943756103516,8.525943756103516,8.525943756103516,8.525943756103516
2012-08-16,8.524415016174316,8.524415016174316,8.524415016174316,8.524415016174316,8.524415016174316,8.524415016174316,8.524415016174316
2012-08-17,8.522891998291016,8.522891998291016,8.522891998291016,8.522891998291016,8.522891998291016,8.522891998291016,8.522891998291016
2012-08-18,8.52135181427002,8.52135181427002,8.52135181427002,8.52135181427002,8.52135181427002,8.52135181427002,8.52135181427002
2012-08-19,8.519779205322266,8.519779205322266,8.519779205322266,8.519779205322266,8.519779205322266,8.519779205322266,8.519779205322266
2012-08-20,8.518148422241211,8.518148422241211,8.518148422241211,8.518148422241211,8.518148422241211,8.518148422241211,8.518148422241211
2012-08-21,8.51647663116455,8.51647663116455,8.51647663116455,8.51647663116455,8.51647663116455,8.51647663116455,8.51647663116455
2012-08-22,8.514793395996094,8.514793395996094,8.514793395996094,8.514793395996094,8.514793395996094,8.514793395996094,8.514793395996094
2012-08-23,8.513121604919434,8.513121604919434,8.513121604919434,8.513121604919434,8.513121604919434,8.513121604919434,8.513121604919434
2012-08-24,8.511445999145508,8.511445999145508,8.511445999145508,8.511445999145508,8.511445999145508,8.511445999145508,8.511445999145508
2012-08-25,8.509780883789062,8.509780883789062,8.509780883789062,8.509780883789062,8.509780883789062,8.509780883789062,8.509780883789062
2012-08-26,8.508142471313477,8.508142471313477,8.508142471313477,8.508142471313477,8.508142471313477,8.508142471313477,8.508142471313477
2012-08-27,8.50654411315918,8.50654411315918,8.50654411315918,8.50654411315918,8.50654411315918,8.50654411315918,8.50654411315918
2012-08-28,8.504976272583008,8.504976272583008,8.504976272583008,8.504976272583008,8.504976272583008,8.504976272583008,8.504976272583008
2012-08-29,8.503405570983887,8.503405570983887,8.503405570983887,8.503405570983887,8.503405570983887,8.503405570983887,8.503405570983887
2012-08-30,8.501848220825195,8.501848220825195,8.501848220825195,8.501848220825195,8.501848220825195,8.501848220825195,8.501848220825195
2012-08-31,8.500289916992188,8.500289916992188,8.500289916992188,8.500289916992188,8.500289916992188,8.500289916992188,8.500289916992188
2012-09-01,8.498766899108887,8.498766899108887,8.498766899108887,8.498766899108887,8.498766899108887,8.498766899108887,8.498766899108887
2012-09-02,8.49729061126709,8.49729061126709,8.49729061126709,8.49729061126709,8.49729061126709,8.49729061126709,8.49729061126709
2012-09-03,8.495834350585938,8.495834350585938,8.495834350585938,8.495834350585938,8.495834350585938,8.495834350585938,8.495834350585938
2012-09-04,8.494421005249023,8.494421005249023,8.494421005249023,8.494421005249023,8.494421005249023,8.494421005249023,8.494421005249023
2012-09-05,8.493020057678223,8.493020057678223,8.493020057678223,8.493020057678223,8.493020057678223,8.493020057678223,8.493020057678223
2012-09-06,8.491623878479004,8.491623878479004,8.491623878479004,8.491623878479004,8.491623878479004,8.491623878479004,8.491623878479004
2012-09-07,8.49026107788086,8.49026107788086,8.49026107788086,8.49026107788086,8.49026107788086,8.49026107788086,8.49026107788086
2012-09-08,8.488945960998535,8.488945960998535,8.488945960998535,8.488945960998535,8.488945960998535,8.488945960998535,8.488945960998535
2012-09-09,8.487650871276855,8.487650871276855,8.487650871276855,8.487650871276855,8.487650871276855,8.487650871276855,8.487650871276855
2012-09-10,8.48636531829834,8.48636531829834,8.48636531829834,8.48636531829834,8.48636531829834,8.48636531829834,8.48636531829834
2012-09-11,8.48509407043457,8.48509407043457,8.48509407043457,8.48509407043457,8.48509407043457,8.48509407043457,8.48509407043457
2012-09-12,8.483868598937988,8.483868598937988,8.483868598937988,8.483868598937988,8.483868598937988,8.483868598937988,8.483868598937988
2012-09-13,8.482710838317871,8.482710838317871,8.482710838317871,8.482710838317871,8.482710838317871,8.482710838317871,8.482710838317871
2012-09-14,8.481595039367676,8.481595039367676,8.481595039367676,8.481595039367676,8.481595039367676,8.481595039367676,8.481595039367676
2012-09-15,8.48054027557373,8.48054027557373,8.48054027557373,8.48054027557373,8.48054027557373,8.48054027557373,8.48054027557373
2012-09-16,8.479568481445312,8.479568481445312,8.479568481445312,8.479568481445312,8.479568481445312,8.479568481445312,8.479568481445312
2012-09-17,8.478643417358398,8.478643417358398,8.478643417358398,8.478643417358398,8.478643417358398,8.478643417358398,8.478643417358398
2012-09-18,8.47775936126709,8.47775936126709,8.47775936126709,8.47775936126709,8.47775936126709,8.47775936126709,8.47775936126709
2012-09-19,8.476924896240234,8.476924896240234,8.476924896240234,8.476924896240234,8.476924896240234,8.476924896240234,8.476924896240234
2012-09-20,8.476136207580566,8.476136207580566,8.476136207580566,8.476136207580566,8.476136207580566,8.476136207580566,8.476136207580566
2012-09-21,8.47538948059082,8.47538948059082,8.47538948059082,8.47538948059082,8.47538948059082,8.47538948059082,8.47538948059082
